"code","display_name","brands","countries","categories","ingredients_text","nova_group","nutriscore_grade","ecoscore_grade","energy_kcal_100g","sugars_100g","salt_100g","game_ready","review_status","review_notes","source_dataset"
"8858135002879","Lait de coco","Real Thai","France","Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Substituts de produits laitiers, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Crèmes végétales, Crèmes végétales pour cuisiner, Laits et crèmes de coco","Extrait de noix de coco (85%), eau.","1","e","b","185.0","2.0","0.05","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"6191475200010","eau minérale naturelle","TIJEN WATER","Tunisie","Boissons et préparations de boissons,Boissons,Eaux,Eaux de sources,Eaux minérales,Boissons sans alcool,Boissons sans sucre ajouté,Eaux minérales naturelles","EAU MINERALE NATURELLE.","1","a","not-applicable","","","0.0045","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3428271980031","Lait Bio Demi-Écrémé","lactel","France","Dairies, Milks, Homogenized milks, Semi-skimmed milks, UHT Milks, Cow milks, en:organic-semi-skimmed-milks","Lait demi-écrémé stérilisé UHT, issu de l'agriculture biologique, origine France.","1","b","b","46.0","4.8","0.1","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"6111035001710","Ain atlas 33cl","Les Eaux Minérale D'Oulmès","Maroc","Boissons,Eaux,Eaux de sources,Eaux minérales","Eau minérale naturelle","1","a","not-applicable","","","0.12","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"4025500186821","Kalinka Kefir","Müller","Frankreich,Deutschland,Luxemburg,Rumänien,Spanien","Băuturi,Produse lactate,en:Fermented milk products,en:Dairy drinks,Băuturi fermentate,en:Fermented milk drinks,Kefir","Fettarmer Kefir mild. 1,5% Fett. Enthält Milch","1","b","unknown","46.0","4.1","0.12","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"00282123","Authentic Greek Yoghurt","Taste The Difference","United Kingdom","Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts, Plain yogurts, Greek-style yogurts, Plain greek-style yogurts","Natural Greek Yogurt (Cows' _Milk_)","1","c","b","137.0","3.2","0.107","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"4088600248752","Bite size wheat shreds","Harvest Morn, Aldi","en:gb","Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Whole grain wheat cereal biscuits, Extruded cereals","whole grain wheat (100%)","1","a","e","367.0","0.667","0.0333","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"8445291061132","HEPAR","hepar 75cl","France, en:belgium","fr:boissons, fr:eaux, fr:eaux-de-sources, eaux-minérales, eaux-minérales-naturelles, eau-minérale-naturelle-non-gazeuse","Eau minérale naturelle","1","a","not-applicable","0.0","0.0","0.00355","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5060069170033","Agave Nectar","the-groovy-food-company","United Kingdom","Plant-based foods and beverages, Plant-based foods, Sweeteners, Syrups, Simple syrups, Agave syrups","100% Organic Agave Nectar.","1","d","c","298.0","66.11","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3033491270864","Danone skyr 140 g x 2 nature","Danone, Danone of the world","France,Switzerland","Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés nature, Skyrs, Skyrs nature","LAIT écrémé, ferments lactiques (LAIT) LAIT : Origine France","1","a","a","57.0","3.9","0.09","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"6194055500135","Double Concentré de Tomates","Sicam","France,Tunisie","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Conserves,Légumes et dérivés,Légumes,Tomates et dérivés,Tomates,Double concentré de tomate,Concentrés de tomates","Tomates","1","a","c","84.0","13.8","0.13","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5000169647561","Chickpeas in water","Essential Waitrose,Waitrose","United Kingdom","Plant-based foods and beverages, Plant-based foods, Legumes and their products, Canned foods, Legumes, Seeds, Canned plant-based foods, Legume seeds, Pulses, Chickpeas, Canned legumes, Canned chickpeas","Chickpeas, water, antioxidant (ascorbic acid)","1","a","a","118.0","0.6","0.04","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"4056489825623","Scottish Porridge Oats","Crownfield","en:United Kingdom","Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Scottish porridge oats, en:porridge","wholegrain rolled oats","1","a","e","386.0","0.8","7.5e-05","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"8410109121551","Cacao puro desgrasado en polvo","La Chocolatera","España","Cacao y sus productos,Cacaos y chocolates en polvo,Cacaos en polvo","Cacao desgrasado en polvo, correctores de acidez: carbonato de potasio, hidróxido de potasio. Contiene azúcares naturalmente presentes. Manteca de cacao: 16%","1","unknown","f","375.0","0.7","0.03","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3564700371107","Eau de source de montagne Laqueuille","Marque Repère, Laqueuille","France, en:belgium","Boissons, Eaux, Produits de montagne, Eaux de sources, Eaux minérales, Boissons sans alcool, Eaux de montagne","eau de source","1","a","not-applicable","0.0","0.0","0.0015","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3600900020091","Céréales de campagne","Tipiak","France,Switzerland","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Céréales en grains,Semoules de céréales,Semoules de blé,Semoules de blé dur","Semoule de blé dur (gluten) (59%), semoule de blé dur complète précuite (gluten) (14%), brisures de riz (10%), flocons de seigle malté (gluten), graines de sarrasin décortiqué toasté (4%), semoule de maïs précuite, farine d'orge maltée précuite (gluten) (0,8%), semoule de blé dur précuite (gluten), farine de blé précuite (gluten), curcuma.","1","b","b","348.0","3.5","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"00436151","Tahini","By sainsbury's","United Kingdom","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Spreads,Cereals and their products,Plant-based spreads,Oilseed purees,Cereal butters,Tahini","Sesame Seed (100%).","1","d","d","664.0","1.3","0.02","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"20003166","Haferflocken","Brownfield, CROWNFIELD","Belgien,Frankreich,Deutschland,Italien,Niederlande,Spanien","Alimente și băuturi pe bază de plante,Alimente pe bază de plante,en:Breakfasts,Cereale și cartofi,en:Cereals and their products,en:Breakfast cereals,en:Flakes,en:Cereal flakes,en:Extruded flakes,en:Rolled flakes,en:Rolled oats,Cereale","100 % wholemeal oat flakes","1","a","a","372.0","0.7","0.03","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3021760403167","Pom'Potes Bio - Pomme Bio","Materne","France","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Desserts, Fruits based foods, Fresh foods, Compotes, Apple compotes, Compotes to drink","pomme 99,9 %, jus de citron concentré de citron, acide ascorbique,","1","a","a-plus","61.0","11.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"8005110413520","Tomater Hakkede Økologisk 400g Mutti","Oluf lorentzen as, Mutti","Australia, Belgium, France, Germany, United States, en:united-kingdom","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Canned foods, Vegetables based foods, Canned plant-based foods, Vegetables, Canned vegetables, Tomatoes and their products, Tomatoes, Canned tomatoes, Tomato pulps","Organic diced tomatoes","1","a","a-plus","25.0","2.8","0.02","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"6111242105287","Ghilal Panaché","Jaouda Copag","Morocco","Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Milks, Yogurts, en:stirred-yogurts","القيمة الغذاء 100 Valeurs nutemelles pour 100g kcal 68 ككال Valeurs énergétiques القيمة الحرارية البروتينات الكاربوهيدرات الدهنيات الكالسيوم الفوسفور Protéines Carbohydrates Lipides Calcium Phosphore 4 1,4 8 14,0 g 8 ع 4 0,7 mg 57 ملغ mg 38 ملغ","1","e","e","68.0","9.3","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3564706624474","Flocons d'avoine - Grainéa","Marque Repère, Grainéa","France, en:reunion","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Flocons, Flocons de céréales, Flocons laminés, en:oat-flakes","Flocons d'avoine.","1","a","b","372.0","0.7","0.01","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3177500000742","Unleavened Breads","Biscuiterie d'Agen","France","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains plats, Pains azymes, Pains azymes à la farine de blé","wheat flour, water, contains gluten.","1","a","unknown","364.0","1.1","0.01","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5060132284308","Peanut Butter","Meridian","Spain, United Kingdom, en:ireland","Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Plant-based spreads, Oilseed purees, Legume butters, Peanut butters, en:nut-butters","Roasted Peanuts","1","unknown","c","596.0","5.9","","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3033491147067","Activia bifidus nature 125g x 4","Activia, Activia yoghurt nature, Danone","France","Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés nature, Yaourts au Bifidus, Yaourts au bifidus nature","LAIT partiellement écrémé à 3.2% de Mat. Gr. (98,5%), LAIT écrémé concentré ou en poudre, ferments (dont ferments du yaourt et Bifidobacterium (LAIT)). LAIT: Origine France","1","b","unknown","62.0","4.4","0.12","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"6111162001553","Double concentre de tomate","Delicia","France,Maroc","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Tomates et dérivés, Double concentré de tomate","Tomates","1","a","e","","","","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"4066447468342","Bio-Erdnussmus","DmBio,Dm","Österreich,Frankreich,Deutschland","Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Hülsenfrüchte und Hülsenfruchtprodukte,Brotaufstriche,Nüsse und Nussprodukte,Pflanzliche Brotaufstriche,Ölsaaten-Pürees,Hülsenfruchtbutter,Nußbutter,Erdnussbutter","Erdnüsse 100 %","1","a","b","630.0","5.9","0.01","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3564707000109","Torsades complètes","Bio Village, Marque Repère","France,Suisse","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Pâtes alimentaires, Pâtes sèches, Pâtes sèches au blé complet","Semoule complète de blé dur issue de l'agriculture biologique. Traces de lupin, moutarde, œufs et soja.","1","a","a-plus","336.0","3.5","0.03","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3564706624467","Flocons d'avoine","Marque Repère, Grainéa","France","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Flocons,Flocons de céréales,Flocons laminés,Flocons d'avoine","Flocons d'avoine,","1","a","a","372.0","0.7","0.025","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"4337256415965","Zarte Haferflocken","ja!","Deutschland","Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Frühstücke,Getreide und Kartoffeln,Getreideprodukte,Frühstückscerealien,Getreideflocken,Frühstücksflocken,Gerollte Flocken,Haferflocken","Vollkornhaferflocken","1","a","a","371.0","0.8","0.01","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"20226572","Persillade provençale","Kania","França,Alemanha,Suíça","Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Condimentos,Plantas para culinária,Plantas aromáticas,Temperos,Ervas aromáticas,en:Groceries","oignon, persil, ciboulette, ail,  poivre noir séché, poivron rouge.","1","not-applicable","unknown","317.0","20.2","0.17","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5057753910822","Organic chickpeas in water","Tesco","United Kingdom","Plant-based foods and beverages, Plant-based foods, Legumes and their products, Canned foods, Legumes, Seeds, Canned plant-based foods, Legume seeds, Pulses, Chickpeas, Canned legumes, Canned chickpeas","Organic Chickpeas, Water.","1","a","a","115.0","0.4","0.1","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5036589255598","Organic Natural Yoghurt","Yeo Valley","United Kingdom","Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Plain fermented dairy desserts,Plain yogurts","Organic Milk, bifidobacterium live culture","1","b","a","72.0","4.9","0.117","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"4013159604575","Fussili","Combino","France, Germany, en:belgium","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Teigwaren, en:Cereal pastas, Nudeln, Getrocknete Teigwaren, Hartweizenteigwaren, Fusilli, es:Fusilli de trigo duro","Hartweizengrieß 100%","1","a","unknown","359.0","3.0","0.03","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3329770082342","Skyr nature (8x Nature)","Yoplait","France","Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts lactés fermentés,Fromages blancs - petit suisses et skyr,Yaourts,Desserts lactés fermentés nature,Skyrs,Skyrs nature","Yaourt maigre (Lait). Lait d'origine France.","1","a","b","57.0","3.6","0.035","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"6111180007650","Cacao","Idéal","Maroc","Cacao et dérivés,Cacaos et chocolats en poudre,Cacaos en poudre","Poudre de Cacao","1","unknown","f","","","","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"4056489340607","Peanut butter","Lidl, Vita d&#039;Or","Belgium, Netherlands, en:morocco","Plantaardige levensmiddelen en dranken, Plantaardige levensmiddelen, Bonen- en afgeleide producten, Smeerbare producten, Noten en -producten, Plantaardige smeerbare producten, Puree van oliehoudende zaden, Peulvruchtenpastas, Notenpasta's, Pindakazen","100% geroosterde pinda","1","a","c","639.0","5.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3123340008264","Jus à base de jus et purées concentrés.","Joker","France,en:france","Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans alcool, Jus de fruits à base de concentré, Jus multifruits, Jus multifruits à base de concentrés","jus à base de jus concentrés et purées de : pomme, orange, banane, mangue, peche, ananas, fruit de la passion, citron, carotte, Bien agiter avant de seruir, Pour une saveur optimale, Joker Le Fruit doit être conservé au réfrigerateur","1","d","d","46.0","9.9","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"4056489682677","Pecan Nuts natural","Alesto","Germany,Hungary,Poland","Plantaardige levensmiddelen en dranken, Plantaardige levensmiddelen, Noten en -producten, Noten, Gepelde noten, Pecannote, en:shelled-pecan-nuts","pecannoten, kan sporen van andere noten en pinda's bevatten","1","a","e","725.0","4.1","0.01","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3504182960345","Tomates cerises allongées","Azura, Disma International","France","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables,Fresh foods,Fresh plant-based foods,Tomatoes and their products,Fresh vegetables,Tomatoes,Cherry tomatoes,Fresh tomatoes","Tomates Cerises Allongées","1","a","not-applicable","19.3","2.48","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5051140350352","Wholewheat Penne","Tesco","France,United Kingdom","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Cereal pastas,Dry pastas,Durum wheat pasta,Durum wheat penne,Penne","Durum Wholewheat Semolina","1","a","unknown","145.0","0.7","0.02","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"6111242880023","LBEN RAFII","rafii","Maroc","Produits laitiers,Produits fermentés,Produits laitiers fermentés,Boissons lactées,Boissons fermentées,Boissons lactées fermentées,Lait fermenté à boire nature maigre","Lait frais partiellement écrémé, ferments lactiques sélectionnés.
Matière grasse : 10 g/L","1","unknown","d","42.0","","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"20202408","Pecan Nuts","Alesto","Austria,France,Germany,Italy,Spain","Plant-based foods and beverages, Plant-based foods, Nuts and their products, Nuts, Shelled nuts, Pecan nuts, Pecan nuts(plain)","Pecan nuts.","1","a","e","725.0","4.1","0.01","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3088543506255","Sirop d'Agave","Sunny Via","France,Polynésie française,Guadeloupe,Maroc,La Réunion,Suisse","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Édulcorants,Sirops,Sirops simples,Sirops d'agave","agave syrup 100%","1","e","d","457.0","113.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5060238480345","Organic cacao nibs","Naturya","en:gb","Snacks, Cacao Nibs","100% Organic Cacao Nibs","1","d","unknown","633.0","0.7","0.02","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"8480000868091","Cocktail Natural","Hacendado","España","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Frutos de cáscara y derivados,Frutos de cáscara,Almendras,Anacardos","NUECES, ALMENDRAS y ANACARDOS. TRAZAS DE CACAHUETÉ Y OTROS FRUTOS DE CÁSCARA.","1","c","e","651.0","5.2","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"7613287170989","shredded wheat","Nestlé","en:gb","Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, extruded cereals","whole grain wheat (100%)","1","a","d","367.0","0.7","0.05","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"6130234001161","Lalla Khedidja","Cevital","Algérie,France","Beverages, Waters, Spring waters, en:natural-mineral-waters","eau de source.","1","a","not-applicable","0.0","0.0","0.00137","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"8690508101426","Tukas Tomato Paste","Tukas","France, Germany, en:morocco","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Tomates et dérivés, Double concentré de tomate, Concentrés de tomates","Tomates","1","a","c","100.0","12.0","0.7","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"4056489462828","Simply porridge oats","Lidl","en:gb","Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Rolled flakes, Porridge, Rolled oats","wholegrain rolled oats","1","a","a","368.0","1.0","0.025","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5011273040209","Organic honey","Rowse","United Kingdom","Breakfasts,Spreads,Sweet spreads,Bee products,Farming products,Sweeteners,Honeys","Organic honey.","2","e","a-plus","329.0","80.8","0.03","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"20020811","Sel fin","Chantesel","France,en:belgium,","en:condiments, en:salts, en:groceries, fr:sels-fins","Sel fin, antiagglomérant : E536","2","not-applicable","a","0.0","0.0","100.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"20001056","Miel crémeux","Maribel","Frankreich, Germany","Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de fleurs, Miels crémeux","Miel de fleurs","2","d","a","302.0","75.1","2.5e-05","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"01292619","Basics Clear Honey","Sainsbury's, Sainsbury's basics","France,United Kingdom","Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys","honey 100%","2","e","b","329.0","80.8","0.03","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3183280017337","Sel Fin","La baleine","France,Luxembourg","Condiments, Sels, Sels marins, Sels fins","sea salt, potassium fluoride: 250 mg/kg (expressed as fluorine element), sodium iodide: 15 to 20 mg/kg (expressed as iodine element), anti-caking agents: magnesium carbonates, e530, e535,","2","not-applicable","a-plus","0.0","0.0","97.5","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"6191509900664","Extra Virgin Olive Oil","Terra Delyssa","France, Switzerland, Tunisia, United States, World, en:united-kingdom","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Produits de l'olivier, Huiles, Huiles d'olive, Huiles d'olive vierges extra, Huiles d'olive de Tunisie, Huiles d'olive vierges","First Cold Pressed Extra Virgin Olive Oil","2","b","b","800.0","0.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3250390100232","Le vinaigre de Cidre","Bouton d'or","France","Condiments, Vinaigres, Vinaigres de cidre","Vinaigre de cidre, conservateur : bisulfite de sodium E222","2","not-applicable","a","0.0","0.0","","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"4056489108375","Краве масло 82%","Pilos","Bulgaria, Croatia, Germany, Romania, Serbia, en:hungary","Млечни продукти, Мазнини, Крем за мазане, en:Spreadable fats, Животински мазнини, Млечни кремове, Млечни мазнини, Краве масло, en:Sweet cream butters","масло","2","e","e","747.0","0.6","0.02","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3410280012285","Sucre sachet Poudre 1 Kg","Top budget","France","Édulcorants,Sucres,Sucres de betterave,Sucres en poudre,Sucres blancs, Autres produits","Sucre","2","e","a-plus","400.0","100.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5013635101818","100% pure coconut oil","Ktc","France,United Kingdom","Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Vegetable oils, Fruit and fruit seed oils, Coconut oils","100% coconut oil,","2","e","unknown","899.0","0.0","0.01","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5011544070034","Lo Salt","Lo Salt","Bélgica,Francia,Reino Unido","Condiments, Sels, Sels de table","Chlorure de potassium (66% min,), Chlorure de sodium (33,3% max), anti-agglomérants (carbonate de magnésium et sels hexacyanoferrate)","2","not-applicable","a","0.0","0.0","33.27","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"6111184003665","VINAIGRE DE CIDRE DE POMME","Star","France, en:morocco","Condiments, Vinaigres, Vinaigres de cidre","Vinaigre de cidre de pommes et conservateur: E228 (Sulfite acide de potassium)","2","not-applicable","a","","","","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5000436449515","Organic Butter","Tesco","United Kingdom","Dairies, Fats, Spreads, Spreadable fats, Animal fats, Milkfat, Dairy-spread, Butters, Salted butters","Butter (_milk_), Salt (1.7%)","2","e","c","745.0","0.6","1.5","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3445850024023","Sel moulu de Guérande","Le Guérandais","France","Condiments, Sels, Sels français, Sels marins, Sels de Guérande, Sels fins, en:Groceries","100% sel de Guérande.","2","not-applicable","a-plus","0.0","0.0","85.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5740900404496","Butter","Lurpak","en:United Kingdom","Dairies, Fats, Spreads, Spreadable fats, Animal fats, Milkfat, Dairy-spread, Butters","butter (milk), lactic culture (milk), salt,","2","e","e","739.0","0.7","1.18","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"4056489973027","Olivenöl","Lidl","Germany, en:united-kingdom","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Fette, Pflanzenfette, Olivenbaumprodukte, Pflanzenöle, Olivenöle, Native Olivenöle Extra","Oliven","2","b","e","828.0","0.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"6191509907892","Huile d'olive vierge extra","Terra Delyssa","France","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Matières grasses,Surgelés,Matières grasses végétales,Produits de l'olivier,Huiles,Huiles d'olive,Huiles d'olive vierges extra,Huiles d'olive de Tunisie,Huiles d'olive vierges","HUILE D'OLIVE VIERGE EXTRA.","2","b","d","821.0","0.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"20436568","Clear Honey","Highgate Fayre, Lidl","France,Ireland,United Kingdom","Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys","100% honey","2","e","a","336.0","81.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"7610313390076","Herbamare original","A.Vogel","France","Condiments,Salts,French salts,Sea salts,fr:Sel de Camargue,fr:Sel aux plantes","Sel marin, légumes (céleri, poireau, cresson, oignon, ail), fines herbes frais (ciboulette, persil, livèche, basilic, marjolaine, romarin, thym), algue marine kelp.","2","not-applicable","a-plus","18.0","1.5","93.6","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5200101804582","Huile D'Olive Vierge Extra De Crète","Terra Creta Estate","France","Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Olive tree products, Vegetable oils, Olive oils, Extra-virgin olive oils, Virgin olive oils, en:greek-oils-and-fats","Huile d'olive vierge extra","2","b","d","821.0","0.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"8410179009391","Huile d'olive vierge extra","Tramier","France","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Matières grasses,Matières grasses végétales,Produits de l'olivier,Huiles,Huiles d'olive,Huiles d'olive vierges extra,Huiles d'olive vierges","huile d'olive","2","b","d","900.0","0.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"3564700659076","Cassonade pure canne","Marque Repère, Tablier Blanc","Pays-Bas","Édulcorants, Sucres, Sucres roux, Sucres de canne, Cassonades","Sucre roux de canne","2","e","c","396.0","99.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
"5051008878592","Organic Extra Virgin Olive Oil","Tesco","France,United Kingdom,Ireland","Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Olive tree products, Vegetable oils, Olive oils, Extra-virgin olive oils, Virgin olive oils","Extra Virgin Olive Oil","2","b","c","900.0","0.0","0.0","false","pending","","Global Food Nutrition Database (Open Food Facts snapshot, 2025-12-10)"
